                                                                     
                                                                     
                                                                     
                                             
SubjectName		LengthR	MedDiamR	MedDiamR-I	MedDiamR-II	MedDiamR-III	LengthL	MedDiamL	MedDiamL-I	MedDiamL-II	MedDiamL-III
ALVIN_mwc3201_F.nii	269.867518	22.995343	15.694079	23.401036	29.336529	269.782510	24.712190	16.689328	25.181498	30.012779
ALVIN_mwc3201_G.nii	267.402787	22.946944	16.386338	23.680814	30.305878	269.225479	24.777042	16.950946	25.275649	29.952133
ALVIN_mwc3201_H.nii	265.522698	22.994025	15.875138	23.861087	29.987742	269.934100	24.875410	17.971500	26.120336	29.355748
ALVIN_mwc3202_A.nii	270.310218	24.013613	17.429494	25.032364	30.430452	245.789309	25.413208	17.124724	25.811857	34.972614
ALVIN_mwc3202_B.nii	267.310130	24.180377	16.295446	25.159689	29.293031	257.533960	25.174502	17.063366	26.008552	33.465263
ALVIN_mwc3202_C.nii	272.006853	23.954957	16.227877	24.640789	32.070299	261.640147	25.497168	17.841938	25.301107	34.650298
ALVIN_mwc3202_D.nii	261.994743	24.849854	16.115700	25.243387	29.631897	250.768229	25.403920	16.791603	26.205236	39.229108
ALVIN_mwc3202_E.nii	268.203493	24.384716	16.036396	25.652710	30.376014	269.440495	24.342725	16.964384	26.196240	29.091561
ALVIN_mwc3202_F.nii	272.156434	24.726109	16.344902	25.329882	28.976257	248.297064	25.582160	16.464788	26.355688	40.231447
ALVIN_mwc3202_G.nii	260.977330	24.339321	17.018219	25.231531	29.864288	212.242484	24.111458	16.812968	26.397099	24.894230
ALVIN_mwc3202_H.nii	261.155101	24.769540	16.757305	25.559644	30.078068	275.747599	26.195804	16.879394	26.499562	36.440745
ALVIN_mwc3202_I.nii	266.609029	24.018159	16.002275	25.118076	30.105230	287.928028	25.746112	18.258496	25.823644	33.650442
ALVIN_mwc3202_J.nii	274.817235	24.325635	16.697370	25.657880	30.923162	266.616066	24.596667	16.843978	25.787892	30.276959
ALVIN_mwc3202_K.nii	273.204581	24.341906	16.108305	25.322257	30.372121	269.200193	24.955604	16.756475	26.204555	29.922582
ALVIN_mwc3202_L.nii	267.524355	24.310058	16.024580	24.960541	29.639220	262.106885	25.300925	16.742346	26.198109	29.253579
ALVIN_mwc3203_A.nii	278.181175	26.929588	17.907730	28.425262	31.982164	278.679933	28.437368	19.094820	31.394723	32.165652
ALVIN_mwc3203_B.nii	279.119083	27.519272	18.518494	29.840932	32.557193	263.682829	29.970815	30.534926	29.832169	20.831932
ALVIN_mwc3203_C.nii	276.256596	26.623305	17.418282	28.596678	31.367432	280.420682	28.741118	19.358351	30.974705	32.483225
ALVIN_mwc3203_D.nii	273.942066	27.717174	17.897722	28.996586	42.097297	277.891886	28.646679	19.197199	30.998478	32.668895
ALVIN_mwc3203_E.nii	279.589095	26.999281	18.144364	28.551816	31.039861	280.763030	28.476747	19.458788	30.824456	33.390913
ALVIN_mwc3203_F.nii	274.413491	27.242001	18.099117	28.853974	30.855170	260.775562	30.519941	29.975509	33.941125	22.192172
ALVIN_mwc3203_G.nii	276.309696	27.418551	19.023083	29.736060	31.272174	290.472833	30.736676	30.407188	34.436769	26.534616
ALVIN_mwc3203_H.nii	281.367551	26.771503	18.039015	28.550615	30.497268	279.914970	28.242087	19.453043	30.798825	33.594241
ALVIN_mwc3203_I.nii	270.833692	27.961019	17.965691	28.912093	42.607997	279.538804	28.397533	19.453043	31.003215	31.954956
ALVIN_mwc3203_J.nii	283.926379	26.771664	18.216481	28.480684	31.142015	258.318104	29.663428	30.760597	29.663428	20.810887
ALVIN_mwc3203_K.nii	275.621253	26.945663	17.930129	28.203235	30.664536	278.086163	28.195911	19.197199	31.078910	32.244986
ALVIN_mwc3203_L.nii	278.854795	26.845051	18.228802	28.333338	32.207317	278.930798	28.300409	19.160786	31.498816	32.569095
ALVIN_mwc3204_A.nii	280.255436	26.675100	18.322992	29.459764	31.383344	283.138844	25.785204	19.012611	29.451228	31.527243
ALVIN_mwc3204_B.nii	281.207450	26.316943	18.492320	29.441311	30.822837	275.486309	25.501366	19.324480	30.166680	32.220636
ALVIN_mwc3204_C.nii	292.655583	29.005184	18.733950	28.449287	39.402818	279.605910	27.553976	19.341098	29.207881	39.512577
ALVIN_mwc3204_D.nii	282.067369	26.496855	18.620604	30.011243	31.134469	280.972355	25.931655	19.007603	29.926859	32.126751
ALVIN_mwc3204_E.nii	295.211333	29.372805	18.784628	29.372805	39.646026	275.156189	25.629585	19.343180	29.846522	31.035921
ALVIN_mwc3204_F.nii	274.275379	27.742365	18.592566	30.190366	40.098759	278.340878	26.519584	19.543479	30.120535	32.402732
ALVIN_mwc3204_G.nii	278.209507	26.178261	18.848884	29.295594	32.697189	282.015700	25.978577	18.885397	29.517750	32.655086
